ix,name,street,city,postalcode,duns,countrycode
8638314d,salicru electronics,calle parque ind,seville,41016,633486162,ES
1cb784b9,binz ambulance und,21 am vogelherd,ilmenau,98693,330862327,DE
a82de69a,sterne kessler goldstein fox,110 new york ave,washington,20005,014225643,US
91885be6,witt gasetechnik gmbh und co,4 8 salinger feld,witten,58454,,DE
385bcbef,safran aero boosters safran aero boosters safran aero boosters,121 route de liers,herstal,4041,,BE
b41dc527,hoefer gmbh,14a keferloher str,haar,85540,,DE
efd9b1bc,goetz service gmbh,2 2 zillenhardtstr,goppingen,73037,,DE
4e52a4ef,arrow central europe gmbh,211 frankfurter str,neu isenburg,63263,,DE
bcd0d8b8,manuel riesgo sa,o 22 desengaa,madrid,28004,,ES
a1bab05d,brammer gmbh,19 industriestr,karlsruhe,76189,,DE
cd1dd2bc,relats sa,s n priorat,caldes de montbui,08140,,ES
dd9bdc05,latim,44 rue roger salengro,fontenay sous bois,94120,,FR
39786c7e,gottschalk michaelis gmbh,11 23 lahnstr,berlin,12055,324956846,DE
c12869cc,spectra sa,8 rue manurhin,richwiller,68120,502222417,FR
7d26f4c0,spirit aerosystems inc,3801 s oliver st,wichita,67202,362176773,US
b2348153,banderas navas sl,122 calle de castell,madrid,28006,461270485,ES
02ca54ed,polyplas,kiebitzweg,emmerthal,31860,,DE
