ix_left,ix_right,name_left,name_right,street_left,street_right,city_left,city_right,postalcode_left,postalcode_right,duns_left,duns_right,countrycode_left,countrycode_right,y_true
398fd377-cf45-4490-8a49-8b11402c0421,998875ef-a6af-4f24-bf31-53a4a1ea27d1,uwe sieber,hegra,36 morgenstr,4 in den elf morgen,magdeburg,limburg,39114,65549,,314687658,DE,DE,0
95f31722-137b-4d41-91e8-53ff8cbb9c50,afe75b2f-6adc-4d92-975e-2f366d6809d7,galileo avionica spa,galileo avionica spa,2 via dei castelli romani,2 via dei castelli romani,pomezia,pomeziarome,00040,00040,,,IT,IT,1
ea502496-0ffc-4d51-8ea1-8e4789ac3a1e,ea26ca43-ef63-4ad2-bed1-b99f5e90ce5b,northrop grumman systems corporation,northrop grumman,8710 freport pkwy ste 180,21240 burbank blvd,irving,woodland hills,75063,84653,624839184,033558722,US,US,0
f925cc7a-d9d6-4b41-9ad4-aa93166dde54,26b26213-6beb-4f8d-a0a8-5ada2faf6dc6,r g gmbh r g gmbh faserverbundwerkstoffe r g gmbh,fvw faser und verbundwerkstoffe,7 im meiel,brckenstr,waldenbuch,weinbohla,71111,1689,,,DE,DE,0
e6e0f237-a9a0-4b65-a55e-1d6c23c7aa18,2a2249b3-3052-4eb3-b7fe-d50751378f0c,fako heinrich a anton,heinrich betz gmbh co kg,suderstr,mhl gasse,hamburg,ortenberg,20537,63683,,,DE,DE,0
ad6aa35d-b6ee-41b5-992e-cb6347071891,cd63c740-214b-4a2f-9f9a-784f387e4054,yoshida deutschland gmbh ykk,ykk deutschland gmbh,33 ostring,33 ostring,mainhausen,mainhausen,63533,63533,,031692792,DE,DE,1
087ec076-7c29-49d3-a241-9ce411dd05bf,b64d389c-6ce3-4efc-ba0a-243720a33140,waycon,albert berner gmbh,4 mehlbeerenstr,4 bernerstr,taufkirchen,kunzelsau,82024,74653,315952668,315731075,DE,DE,0
bfe44ff1-eba1-4204-9e86-7a24b38bc5ff,a17ba961-73be-4421-b31f-bb176a09e058,honeywell aerospace,honeywell aerospace,23500 w 105th st,190th st,olathe,torrance,66061-8425,25250,,,US,US,0
3d27ce91-f5b2-4b4b-9fa5-54acd8a3a598,20fd1dca-58ac-4a01-b7fb-a744cfe358d5,isocel management conseil,dv conseil,rue robert caumont,2 rue louis codet,bordeaux,paris,33049,75007,,262278589,FR,FR,0
35b7cba1-e1db-482a-9f42-f01691e97e8f,932c026a-359c-4e4f-b576-14727595a5cb,clinter traducciones e,lois traducciones sl,57 calle gran via,6 4 calle de alustante,madrid,madrid,28013,28002,,513225706,ES,ES,0
7deb146f-57f9-4a7b-b05f-1784c677bdf1,de6a8251-a6e9-44ab-ad06-55783bb54cbd,smiths aerospace electronic systems,moog uk cheltenham limited,cheltenham,cheltenham,cheltenham,cheltenham,gl528sf,gl518lz,,,GB,GB,0
afe75b2f-6adc-4d92-975e-2f366d6809d7,8df32592-8e77-453d-8fa1-5fff43b6888e,galileo avionica spa,cenap srl,2 via dei castelli romani,via dei castelli romani,pomeziarome,pomezia,00040,00040,,,IT,IT,0
f89ddf6d-2770-44a7-9788-3bf2b89671c6,fbba638f-f4cd-4c27-93a4-a99d8e4ed841,aeroflex test solutions,aeroflex ltd,school close,monks brook industrial park,chandler s ford,chandler s ford,so534ra,so534ra,216834002,216834002,GB,GB,0
3e20c961-a27b-444e-890f-ff54b37c994b,3809244f-4911-4bca-ab29-abdadc3143f9,les parents et amis des enfants de,denis reumaux,8 rue jules ferry,61 rue jules ferry,frouzins,bordeaux,31270,33200,273813845,502109429,FR,FR,0
d01db847-5ae7-4e84-86dd-ac3a98381b51,19f2c052-22ba-41eb-9cd0-06876728f1f4,wuerttembergische allplastik,driesch anlagentechnik gmbh driesch anlagentechnik gmbh driesch anlagentechnik gmbh,12 johannes kepler str,10 keplerstr,herrenberg,menden,71083,58706,,,DE,DE,0
01c34b3a-67aa-418e-95e2-43b6eb926fd3,1b449a5b-091a-4c7e-8ea0-27a82b121e4c,haufe gmbhcokg,sps gmbh,weilburger str,weisbergerstr,usingen,ingolstadt,61250,85053,,506771331,DE,DE,0
65f1dcb1-357d-4ee2-8dbc-79b1bad4ce5c,f8e4ed3e-ced4-401c-bd0f-6791da214c33,srtechnics,ags mudanzas internacionales sl,calle de mario roso de luna,29 calle de mario roso de luna,madrid,madrid,28022,28022,,,ES,ES,0
225abc01-a570-4716-9c1e-d2661e9655ab,3b7341ce-0a70-45fd-bb74-c09dcbdd076b,marconi selenia,marconi selenia communications spa,1a via a negrone calda,1a via ambrogio negrone,genoa,genoa,16153,16153,339927545,,IT,IT,1
87f5d711-033d-483b-9fb0-b6d6309f473f,b24a5771-a49a-4cf3-9b71-5aea388b538b,zarm technik ag,zarm technik gmbh,am fallturm,am fallturm,bremen,bremen,28359,28359,537384638,,DE,DE,1
480d52bc-b7f6-46af-bfe1-dfd8bce107b0,f7f99401-39af-454e-8d77-f5532f3190f4,mbs ag,mbs ag,51 eisbachstr,51 eisbachstr,sulzbach laufen,sulzbach laufen,74429,74429,316133263,,DE,DE,1
42778260-6697-4209-8763-8ee736dac674,34152c07-9982-44fd-8e76-075b6675e403,buerklin ohg,buerklin ohg,grnwalder weg,30 grunwalder weg,oberhaching,oberhaching,82041,82041,,,DE,DE,1
f6dbbbb7-d1c7-4f3b-8fd0-0574a0d31c18,0afc9505-41f6-415b-b82b-9ff8551c0e0a,bats feuerschutz,total feuerschutz gmbh,7 heckenweg,15 goethestr,pfaffenhofen,boblingen,89284,71034,,342090599,DE,DE,0
9e20622b-f670-4ea3-9b4b-9a84ca3a1018,978fe60e-5c12-404e-9dbe-086a53a640aa,general dynamics uk ltd,seal dynamics,blackwood,lime tree way,blackwood,basingstoke,np12,,,210999142,GB,GB,0
46a13500-d743-497c-8c3c-77db656624b7,42a5e929-3270-4700-b3c1-08ea755cb894,ge aviation,ge aviation,bishops cleeve po box 162,cheltenham,cheltenham,cheltenham,gl528yb,gl52 7,,,GB,GB,1
125d44ed-d5d7-4327-8032-6b4a3d8c3ec4,7313f93c-14aa-4e5a-814a-e91a4d3a0a05,knab gmbh,knabl,4 himmelkronstr,20 karolinenstr,bayreuth,bad aibling,95445,83043,312951213,325002012,DE,DE,0
0f8eb8df-0881-4d88-af56-b1b75421cd4c,d53672e4-dd61-4511-90ed-ed18e1da3103,ucon ag containersysteme kg,gema gesellschaft fuer musi,sechsheldener str,schierenberg,haiger,hamburg,35708,22145,341057797,498648021,DE,DE,0
96a49b82-74ab-4cb2-9fda-29bc1694c4c6,bbdd15a5-fa43-4b62-8c21-f312f91d9d6d,druck ltd,druck limited,fir tree lane,fir tree lane,groby,groby,le60fh,le6 0fh,,219144201,GB,GB,1
3e20c961-a27b-444e-890f-ff54b37c994b,e93156a2-7971-47d1-8bd0-8b289d1a5a53,les parents et amis des enfants de,sonepar idf cefb,8 rue jules ferry,5 avenue jules ferry,frouzins,malakoff,31270,92240,273813845,,FR,FR,0
de51d1e5-d11b-4304-af25-bb43649d5b87,4758a880-1f7f-49b5-a3d5-094e9895df3b,von roll uk limited,meggitt aerospace limited,wharfedale road,wharfdale road,bradford,birmingham,bd4 6sg,b11 2dg,021309974,423940519,GB,GB,0
f3020ce6-f5c1-47cf-b904-ea2f014012cf,9d55cdbd-e61d-4e24-92b3-ed5f91ec6396,linde technische gase gmbh,adlon datenverarbeitung gmbh,70 seitnerstr,15 lise meitner str,pullach,ulm,82049,89081,329252832,342582336,DE,DE,0
f37452c7-2145-4ac7-82ab-4a145b2401df,895143ed-87a3-4b18-912f-3f769cf9a878,swansea university prifysgol aberta,university of wales swansea university of wales swansea university of wales swansea,singleton park,singleton park,swansea,swansea,sa2 8pp,sa2 8pp,232227629,,GB,GB,1
82a5d8aa-7202-48f6-8c68-840fa3a52f4d,8a36d910-8da0-41b5-ae99-1a9112e04d51,gss kalender gmbh,kitotec gmbh,11 carl zeiss str,11 carl zeiss str,heiligenhaus,meckenheim,42579,53340,,,DE,DE,0
6694cef8-c256-4ead-bb58-b9e9a7bd15f1,78976160-abd7-410d-b50c-254545f82a02,roth gmbh und co kg,roth gmbh und co kg,28 zusamstr,22 rutesheimer str,augsburg,stuttgart,86165,70499,313234338,,DE,DE,0
9e25be5b-261d-4ced-8417-83e36417d9f7,27530dde-18de-4744-9fbe-afa903805623,selex galileo,alenia aeronautica spa,strada privata aeroporto caselle smaurizioc se,strada privata aeroporto caselle,,smauriziocanavese,10077,10077,,,IT,IT,0
a17ba961-73be-4421-b31f-bb176a09e058,3402447f-6123-4ee9-b9af-cc60b6b0860d,honeywell aerospace,honeywell engines systems honeywell engines systems honeywell engines systems,190th st,2525 w 190th st,torrance,torrance,25250,90504-6002,,,US,US,1
0cb14cd7-6af1-4c00-b5ed-c7f1ffe84878,68f7421e-ef8f-4aa0-8f07-c4bee8a1ce39,en deko vertriebs gmbh,db vertrieb gmbh,4 zeppelinstr,stephensonstr,dornstadt,frankfurt,89160,60326,,,DE,DE,0
9b938f7e-ce01-4623-815f-099ce1097edd,a74abd3d-4ca8-4317-8f3e-e802e6f518ea,siemens ag,siemens ag,16 sieboldstr,robert koch str,erlangen,planegg,91052,82152,342558576,,DE,DE,0
b67216e7-12ad-4b1e-97ab-5f5de72261c9,2e664546-fe47-4b15-a96b-9bc1f7e1f24c,juliane rode,leonardo group gmbh,33 leonrodstr,56 leonrodstr,munich,munich,80000,80636,,312612601,DE,DE,0
932b06e8-de2d-4e34-a1e3-f4506666fc1c,4c9d0555-39b9-4fb7-b181-25c84904ef67,natixis factor starplast,natixis factor,avenue winston churchill,10 12 avenue winston churchill,charenton le pont,charenton le pont,94220,94220,281985668,390877715,FR,FR,1
79533769-e833-40b7-8fc4-b379bd526fb7,823da760-6260-4d19-ba74-b6e60cd37dfc,ristorante roma,blumenhaus ertl,17 marktstr,17 hauptstr,ostheim,unterhaching,97645,82008,,,DE,DE,0
d6f7e7e1-a9d8-4f8c-996d-760adab27aaf,64fd850d-0d65-4218-9854-f1b5fc119941,witec elektrotechnik gmbh,elektrotechnik berger,hauptstr,89 hauptstr,leichlingen,neu ulm,42799,89233,312570586,,DE,DE,0
289e052c-5351-455f-bac9-785bd5577a8d,572c004f-efb5-41b4-b5dc-737aabf9f79c,comptoir du sud ouest,comptoir du sud ouest,58 boulevard pierre lefaucheux,boulevard de thibaud,le mans,toulouse,72029,31084,,,FR,FR,0
c4101dee-fc07-4085-886a-ff937734c83e,f3241e78-7a21-431e-aa23-f90baad0ee7b,ht instruments gmbh,ht instruments gmbh,1b am waldfriedhof,1b am waldfriedhof,korschenbroich,korschenbroich,41352,41352,,312526563,DE,DE,1
1cbe52ce-3d4e-4c89-b1af-372857fe42d9,352ac876-b679-4016-9e3d-06e40eefa8d8,fischer pierce und waldburg,fischer gmbh,8 frst maximilian str,18 berblingerstr,kilegg,laupheim,88353,88471,322962465,316121081,DE,DE,0
b05a1ef5-b44d-4037-a78f-0cc896e526fe,2d9863f7-963c-4e03-8066-de9bcffa5e15,wupptool,schroeder fasti technologie gmbh,herbringhausen,1 elbringhausen,wuppertal,wermelskirchen,42399,42929,341522115,537278132,DE,DE,0
7d694999-c376-448f-8ae4-a5870b75f96b,8b5d81b9-44a9-44a4-a373-3ce3760a230b,nespresso deutschland gmbh,nespresso deutschland gmbh,8 zollhof,23 speditionstr,dusseldorf,dusseldorf,40221,40221,333868649,333868649,DE,DE,0
417a8fd6-9b08-44a3-942e-f4bcf6325ce4,2d7fda99-d0f3-45e1-be5c-dd3b86f90228,siemens ag,siemens ag,67 siemens str,6 werner von siemens str,erlangen,augsburg,91052,86159,506764468,319291902,DE,DE,0
e29b4c7f-4a7d-4d39-82db-d015f6b617ed,f1abc471-34ae-4709-905b-0f20a1c2102e,frey blumenhof,albert berner deutschland gmbh,mittenheimerstrasse,66 mittenheimer str,unterschleissheim,oberschleissheim,85716,85764,,,DE,DE,0
911661a6-5d6a-4499-9ae6-31999051781f,35475544-3ac0-44a9-a866-d33c64f5df44,josef hubersmd technik und nc metechnik,landgasthof linde,42 hauptstr,2 hauptstr,palling,gunzburg,83349,89312,340637959,,DE,DE,0
ccd0b6df-bee0-4e55-8de8-650a4135b24d,f7107e9a-8edc-4d1a-b7b9-b77ee5c5fc06,luces sl,luce,46 calle del general diaz porlier,7 avenida del euro,madrid,valladolid,28001,47009,,,ES,ES,0
77d9d097-d4fc-40c8-b7fe-7f3ca33ca17c,2b381635-e1a6-48e9-8a73-cfbe5480678c,copac,greental sa,calle bahia de pollensa,2 calle bahia de pollensa,madrid,madrid,28042,28042,,,ES,ES,0
85defdc1-6bb3-4beb-a458-4f5b43bbff74,f37c249c-b4ea-491f-a2d1-d746a949c9ef,hamilton sundstrand,hamilton sundstrand corporation power systems,4747 harrison ave,4400 ruffin rd,rockford,san diego,61108-7929,92123-1606,,,US,US,0
149303db-da40-460a-9665-eef86ed8f2ea,1a0060f0-12b1-42f2-b1f3-e7acb0748fc1,casa compras,casa subcontratacion,calle la mata,49850 calle la mata,seville,seville,41002,41002,,,ES,ES,1
63370b08-047d-4fde-9f73-26027fe127a0,456ab9b4-a2e4-41d1-987a-093c842c112b,nm medical,nm medical,200 avenue des gresillons,rue du chemin vert,asnieres sur seine,ronchin,92600,59810,038107119,278082214,FR,FR,0
8e8b6e06-12c3-4179-9c54-5799d5143401,290f2993-e2f5-4da0-b5ba-9ed464b7603d,gorlo,elettronica gmbh,12 am buhl,10 am hambuch,gerbershausen,meckenheim,37318,53340,,315996603,DE,DE,0
afa3b342-6177-4481-9bed-059b02a9a397,4247e534-e143-4f1b-ac98-fa59f1c004c8,honeywell aerospace,honeywell engines systems,23500 w 105th st,2525 w 190th st,olathe,torrance,66061-8425,90504-6002,021214283,,US,US,0
bc538853-9dde-4582-b1ee-051eafe942d8,40cdc6fb-dafe-4102-bdf3-693b8cbad832,strher druckerei verlag,sz druck verlagsservice gmbh,h h warnke strae,2 6 martin luther str,celle,sankt augustin,29227,53757,,,DE,DE,0
c5f81518-76a2-4cf2-9d01-a59ff2ec86b3,cbe3c7e4-bdda-44c9-8609-b19decedba9f,ge aviation systems ltd,ge aviation,bishops cleeve,cheltenham,cheltenham,cheltenham,gl528yb,gl52 8sf,,067221824,GB,GB,0
0384d657-aef0-4cf0-90ee-f42eebb6e58e,ab17a815-f653-41a9-9838-e2b39d17f7ff,noveltis,noveltis,2 pl canal,2 pl canal,ramonville saint agne,ramonville saint agne,31520,31520,,502521953,FR,FR,1
e6950a84-487a-44b5-be32-50523b84202f,bb3e4157-f4ea-4df4-950f-dc0f720e0592,temai ingenieros,temai ingenieros,10 calle de rivas,10 calle de rivas,coslada,coslada,28821,28821,,461592987,ES,ES,1
787940de-0e47-4b50-9eda-75591b01ef6b,c8efedca-4ae8-4378-b629-2a1cc067924b,marconi selenia communications spa,marconi selenia communications spa,1a via ambrogio negrone,1 a via negrone,genoa,genoa,16153,16153,440028405,,IT,IT,1
079d4185-23e8-4cce-ae8c-26f095d62d4c,4a59c0ef-1128-4c00-aa34-207f9c72eb2d,maxstore gmbh,aeroflex gmbh,31 gunterstr,2 gutenbergstr,helmbrechts,ismaning,95233,85737,,,DE,DE,0
5a985e0b-9ee7-44fe-9401-a60dbdd9a589,1da7f6bc-fe99-44be-945c-a58968d8c808,polytec pt gmbh,polytec pt gmbh,1 7 polytec platz,1 7 polytec platz,waldbronn,waldbronn,76337,76337,,,DE,DE,1
7ca58742-beb2-485d-936d-cdeaf84a935b,c6270995-2a86-4a58-9a4a-427aeb63f2d3,united parcel service,ups deutschland inc co ohg,1 grlitzer strae,1 grlitzer str,neuss,neuss,41401,41460,315081096,318066107,DE,DE,1
1c697ecd-ac6e-4d2d-900a-0f1668d0be55,2c5262d5-3a57-49f0-8943-08abc1cd7b91,dga techniques aeronautiques,elior entreprises,47 rue saint jean,78 rue saint jean,balma,balma,31130,31130,,285170374,FR,FR,0
f3bfed60-958f-454d-8aeb-8674989f7b35,51af1937-0518-403c-91a1-9039ee70517e,vds,vds technische pruefstelle,29 rheinstr,27a pettenkoferstr,darmstadt,munich,64283,80336,,343524646,DE,DE,0
b4c7a05a-55c2-4524-b1c9-da7b2dd97ba8,a3b7c5e0-01e8-4042-a0d9-0fb512eeb845,intercomp europe ltd,secure information assurance ltd,manor farm road,6 manor avenue,reading,preston,rg10 0py,pr3 3xn,221393783,,GB,GB,0
d0fec07a-5b5e-4a87-96b8-0ba95b6281b3,f2416445-d80f-4778-ba9b-82bb66b8c4cc,honeywell international sarl,honeywell aerospace vendome honeywell aerospace vendome honeywell aerospace vendome,4 avenue saint granier,18 boulevard de l industrie,toulouse,paris,31024,75001,,,FR,FR,0
b92be33e-2d1b-4c44-84eb-bf57da5f4eac,b5b6e072-f5d2-44b6-b290-d886f99b2cf4,gaudin gerard,mca ingenierie,43 rue victor hugo,rue victor hugo,puteaux,levallois perret,92800,92300,279719202,,FR,FR,0
9bb2f5d9-7014-4fb0-a984-daae588730a0,0e0f07f6-3477-4241-9f3e-c2a6ead97a5f,specialty fasteners components,glove box technology ltd,unit d seymour wharf,unit 6,totnes,ringwood,tq9,pe73lw,233148675,007746282,GB,GB,0
2d652dca-2fb8-467c-8382-a4842707c9b9,741c6dc2-f923-4fe0-a5c5-cc4b531d73d5,natixis factor hi techmetal,natixis factor,avenue winston churchill,avenue winston churchill,charenton le pont,charenton le pont,94220,94220,281985668,,FR,FR,1
de3c7522-c134-4b49-a75b-4a3ae1fc7d22,a05b9a23-b7ed-4f4c-a7d9-f6c846e8d85b,spieth maschinenelemente,maschinenhandel meyer,41 alleenstr,10b reinhard rube str,esslingen am neckar,gottingen,73728,37077,317648764,341887429,DE,DE,0
fa96a218-64c7-48b5-8156-2023308ba14e,8e6ed502-5b4d-4361-8677-27593fef4f23,vds schadenverhtung gmbh,nextiraone deutschland gmbh,rheinstr,rheinstr,darmstadt,teltow,64283,14513,332836506,,DE,DE,0
93094ac3-c6bf-4b16-9c07-e7b335157f06,2fee7642-75e8-4169-97a9-38eed2a6e255,kfv kasse,kfv kasse,13 heimstr,13 heimstr,asselfingen,asselfingen,89176,89176,,,DE,DE,1
4007988f-fb00-4da6-a5ba-af91de579784,b3927c82-759b-471e-9d43-8a1e346c269f,nerb kg,nerb kg,16 ingolstadter str,ingolstdter str,manching,manching,85077,85077,,316179969,DE,DE,1
9b5a40f0-a99f-4719-85ac-95d72b29ac18,8bc2d3ec-1bf1-4b42-8799-5ac3ecd60093,miller company pc,mit sloan executive education,4929 main st,238 main st,kansas city,cambridge,64112-2631,21421,021212477,,US,US,0
6bc2d697-49e9-4c87-8a53-ceb5e3f06c72,66fbbe91-9461-48af-a3a9-1b44d0081e18,hbs electronic gmbh,hd electronic gmbh,89 91 mannheimer str,3 adolf kolping str,bruhl,simbach am inn,50321,84359,,,DE,DE,0
9acc114b-09a3-45ba-998e-2b09cfa3126a,b6d608d9-69d9-473a-bb84-46a29a15cc32,ats gmbh,ferchau engineering gmbh,14 schanzenstr,13 scha12tzen str,waldbrol,gummersbach,51545,51643,323710764,,DE,DE,0
40dc815f-311d-458f-8717-38549f594472,67556824-f4d9-422d-ad67-052bf578302d,febrotec gmbh,international rectifier gmbh,frankfurter str,frankfurter str,halver,neu isenburg,58553,63263,,317777985,DE,DE,0
1cbe52ce-3d4e-4c89-b1af-372857fe42d9,43c049ec-4a6b-46d0-9988-64bf735ba38a,fischer pierce und waldburg,fischer gmbh,8 frst maximilian str,21 industriestr,kilegg,sindelfingen,88353,71069,322962465,,DE,DE,0
3b3b9e66-80ff-4aab-a199-c001d63244f3,65835406-e391-4c00-9079-0ba370f29897,arrow iberia electronica slu,iberia,75 calle albasnz,barajas zona industrial,madrid,madrid,28037,28042,056509457,,ES,ES,0
e8c68ece-5bfb-4a0d-bc02-b663d4945580,4f872c9f-c666-4d30-bda8-fb864e2432a2,uk space agency,lighthouse uk limited,north star avenue,north road,swindon,loughborough,sn2 1sz,le11 1le,,,GB,GB,0
1cbe52ce-3d4e-4c89-b1af-372857fe42d9,90297c6c-b2a7-4f02-a48b-5aa47a591fd2,fischer pierce und waldburg,hotel vier jahreszeiten,8 frst maximilian str,17 maximilianstr,kilegg,munich,88353,80539,322962465,315795054,DE,DE,0
6694cef8-c256-4ead-bb58-b9e9a7bd15f1,67fc19a2-d21e-4b31-ac85-24fa5d6ee1ba,roth gmbh und co kg,ricoh deutschland gmbh,28 zusamstr,am kaiserkai,augsburg,hamburg,86165,20457,313234338,,DE,DE,0
c55aca6c-d3d1-4f04-81a9-8d31a6fa6a7c,a492182b-a024-4f42-b878-fca1192ac39f,viking direct,oasis interior landscaping,lancer house,linden house,leicester,sandbach,le31ub,cw11,505049999,233321541,GB,GB,0
793de89f-ba83-4fda-b32b-67051c7b7153,cfcf9b8c-4e31-470d-835b-666b911d8f43,kalzbw reglab 4 cottbus,keithley instruments gmbh,66 sielower landstr,65 landsberger str,cottbus,germering,3044,82110,,031609217,DE,DE,0
86ca1988-2267-4f88-99c9-a46a39c26cc9,811acbc5-09d8-4bd9-b516-8b606d44f0dc,dataprof espaa sa,monocomp instrumentacion sa monocomp instrumentacion sa monocomp instrumentacion sa,63 calle santa leonor,63 calle santa leonor,madrid,madrid,28037,28037,466352929,,ES,ES,0
ae724f31-222f-465e-a014-7cd9ca40f8da,750350e4-4f8e-4dbd-9c00-b9ae395c4e80,ernst haefele siehe 157m0,metrax gmbh,22 hafenbad,22 rheinwaldstr,ulm,rottweil,89073,78628,,317327831,DE,DE,0
066c325e-fd41-40f0-864b-a99af89f9fd5,d46e85bc-03d2-4b36-863e-b9759bdc7cae,intersport,intersport wilhelm,6 am westpark,donaustr,ingolstadt,vohburg an der donau,85057,85088,,324083799,DE,DE,0
6bec18c7-85c3-473a-a6ae-f6a5cabb697a,4a76574a-71e2-4def-9a44-3ef52b73efc4,sealershop gmbh,riello ups gmbh,siemensstr,siemensstr,kleve,reinbek,47533,21465,312678741,034076023,DE,DE,0
34152c07-9982-44fd-8e76-075b6675e403,b5729da0-1fd8-4c57-8ea5-efc234032ca0,buerklin ohg,brklin ohg,30 grunwalder weg,41 schillerstr,oberhaching,munich,82041,80336,,316757657,DE,DE,0
94c93a16-c01f-417d-9c73-77a3a210da43,83024ff7-2624-431f-b299-ff6fbdf0cebf,csb battery store,battery direct gmbh,14 badstr,1 ewald renz str,neumarkt in der oberpfalz,bad schonborn,92318,76669,,331599808,DE,DE,0
5fae6160-823d-40c0-886a-80def797a48a,4b62e1a2-252a-497e-b3e4-7ecbfe3977ad,ads analyse detection securite,france securite,31 route de paris,rue alain colas,jouars pontchartrain,brest,78760,29604,,276326584,FR,FR,0
65f1dcb1-357d-4ee2-8dbc-79b1bad4ce5c,9913e18c-a766-4c23-ba5e-c2080fbe22c2,srtechnics,srtechnics,calle de mario roso de luna,calle de mario roso de luna,madrid,madrid,28022,28022,,,ES,ES,1
37fa1e22-ee69-49b0-8d88-90e3407d0251,54a718dd-7226-4b1f-89bb-3f7a185354b3,marconi selenia communications spa,selex communications spa,1a via ambrogio negrone,4 via dell industria,genoa,pomezia,16153,00040,,339891404,IT,IT,0
c6270995-2a86-4a58-9a4a-427aeb63f2d3,88aaa3a3-6a90-4c3a-901c-160ce64310e6,ups deutschland inc co ohg,united parcel service deutschland,1 grlitzer str,1 gorlitzer str,neuss,neuss,41460,41460,318066107,,DE,DE,1
f1a33bdb-4b90-49ab-ac95-5833cfabeb85,936fd02b-74bc-4b67-89dc-d941a42e1a58,moravia gesellschaft fuer,first sensor ag,10 rostocker str,10 boschstr,wiesbaden,puchheim,65191,82178,,315794797,DE,DE,0
ff973ba5-ab42-42e0-8244-6aa82de46691,60b56e63-7239-4448-9faa-25b80b9f5465,acm,chapelier sas,9 rue de la gare,1 avenue de la gare,villiers saint frederic,coignieres,78640,78310,380071407,395762263,FR,FR,0
39734970-79ff-4020-a019-e3b60b6279fc,c393f4db-07ce-4146-a368-9c5711f09cfc,oracle deutschland gmbh,oracle deutschland bv co kg,14 schiffbauergasse,1 sonnenallee,potsdam,kirchheim unter teck,14467,85551,033170335,,DE,DE,0
9a51e10b-15db-40fc-8ace-47de7ef25aed,f1fffcc1-24ec-4a08-9c99-3751324b6d61,cover construction company limited,midas construction ltd,filkins mill,winterstoke road,lechlade on thames,bristol,gl7,bs3 2lf,,023132853,GB,GB,0
9d90ddbc-534f-4edd-91b9-a4acd9f6d751,5b4f6fd4-221a-4f9c-8127-e48afdbbaf0c,faure herman,sofame,route de bonnetable,route de bonnetable,la ferte bernard,le mans,72400,72190,,525330569,FR,FR,0
9f0dae5b-ee0c-453c-b6b5-8506b23b6554,9bb2f5d9-7014-4fb0-a984-daae588730a0,specialty fasteners components,specialty fasteners components,unit d seymour wharf,unit d seymour wharf,totnes,totnes,tq9,tq9,233148675,233148675,GB,GB,1
f21848af-7ec2-4626-9d6d-23b8b03a5c92,88aaa3a3-6a90-4c3a-901c-160ce64310e6,united parcel service,united parcel service deutschland,garlitzer str,1 gorlitzer str,neuss,neuss,41401,41460,,,DE,DE,1
af7f506c-1b1b-4868-83cb-9224f3bd8ea4,a770ece1-dbe5-4a91-abc8-c61fab6b5fd8,lapp gmbh und co kg,wolf gmbh,25 schulze delitzsch str,schulze delitzsch str,stuttgart,stuttgart,70565,70565,,034234228,DE,DE,0
f7a9a181-0d36-4b6b-aa63-d2feefc7decb,f2435101-b08a-43c5-87d4-4c1399b05d0a,honeywell,honeywell international inc,415 lind ave sw,15001 ne 36th st,renton,redmond,98057-5959,98052-5317,602570855,,US,US,0
5868e71c-5a87-4106-a231-95da2bd255e3,61d29faa-44d1-4f8d-8ff2-a795556812c2,aspen electronics limited,admiral microwaves limited,kildare close,1 kildare close,ruislip,ruislip,ha4 9ur,ha4 9lg,,233302249,GB,GB,0
20082566-e73c-49a1-a0da-53c97bda917f,f7e68b88-9021-45f7-a163-39d752636e63,delta computer,autohaus medele geyer gmbh,4 rntgen str,19 rntgenstr,reinbek,weilheim in oberbayern,21465,82362,031634716,341845104,DE,DE,0
0483c61c-a3bc-4d7e-890b-270569f56823,73596a84-dff7-4d51-9aa2-b184075c701f,bruggemann gmbh co kg,brueggemann gmbh und co kg,2 am kalkheck,2 am kalkheck,herdecke,herdecke,58313,58313,,324877083,DE,DE,1
d6da86b4-3bee-4198-9b10-12449456518e,f5a796d3-d332-4d63-ab1b-abaa72ece4e4,chartworld gmbhco,meissner expo gmbh,90 ruhrstr,ruhrstr,hamburg,hamburg,22761,22761,331067814,,DE,DE,0
